userId,movieId,tag,tag_tokens,tag_nsw,tag_lemm,tag_pos_tags
62,87430,cgi,['cgi'],['cgi'],['cgi'],"[('cgi', 'NN')]"
62,87430,cheesy,['cheesy'],['cheesi'],['cheesy'],"[('cheesy', 'NN')]"
62,87430,comic book,"['comic', 'book']","['comic', 'book']","['comic', 'book']","[('comic', 'JJ'), ('book', 'NN')]"
62,87430,dc,['dc'],['dc'],['dc'],"[('dc', 'NN')]"
62,87430,dc comics,"['dc', 'comics']","['dc', 'comic']","['dc', 'comic']","[('dc', 'NN'), ('comics', 'NNS')]"
62,87430,ryan reynolds,"['ryan', 'reynolds']","['ryan', 'reynold']","['ryan', 'reynolds']","[('ryan', 'NN'), ('reynolds', 'NNS')]"
62,87430,space,['space'],['space'],['space'],"[('space', 'NN')]"
62,87430,superhero,['superhero'],['superhero'],['superhero'],"[('superhero', 'NN')]"
62,88405,comedy,['comedy'],['comedi'],['comedy'],"[('comedy', 'NN')]"
62,88405,funny,['funny'],['funni'],['funny'],"[('funny', 'NN')]"
62,88405,happy ending,"['happy', 'ending']","['happi', 'end']","['happy', 'ending']","[('happy', 'JJ'), ('ending', 'VBG')]"
62,88405,hot actress,"['hot', 'actress']","['hot', 'actress']","['hot', 'actress']","[('hot', 'JJ'), ('actress', 'NN')]"
62,88405,justin timberlake,"['justin', 'timberlake']","['justin', 'timberlak']","['justin', 'timberlake']","[('justin', 'NNS'), ('timberlake', 'VBP')]"
62,88405,mila kunis,"['mila', 'kunis']","['mila', 'kuni']","['mila', 'kunis']","[('mila', 'NN'), ('kunis', 'NN')]"
62,88405,new york city,"['new', 'york', 'city']","['new', 'york', 'citi']","['new', 'york', 'city']","[('new', 'JJ'), ('york', 'NN'), ('city', 'NN')]"
62,88405,romance,['romance'],['romanc'],['romance'],"[('romance', 'NN')]"
62,88405,sex,['sex'],['sex'],['sex'],"[('sex', 'NN')]"
62,96861,istanbul,['istanbul'],['istanbul'],['istanbul'],"[('istanbul', 'NN')]"
62,96861,liam neeson,"['liam', 'neeson']","['liam', 'neeson']","['liam', 'neeson']","[('liam', 'NN'), ('neeson', 'NN')]"
62,96861,predictable,['predictable'],['predict'],['predictable'],"[('predictable', 'JJ')]"
62,96861,turkey,['turkey'],['turkey'],['turkey'],"[('turkey', 'NN')]"
62,96861,unnecessary sequel,"['unnecessary', 'sequel']","['unnecessari', 'sequel']","['unnecessary', 'sequel']","[('unnecessary', 'JJ'), ('sequel', 'NN')]"
62,99114,action,['action'],['action'],['action'],"[('action', 'NN')]"
62,99114,christoph waltz,"['christoph', 'waltz']","['christoph', 'waltz']","['christoph', 'waltz']","[('christoph', 'NN'), ('waltz', 'NN')]"
62,99114,funny,['funny'],['funni'],['funny'],"[('funny', 'NN')]"
62,99114,good soundtrack,"['good', 'soundtrack']","['good', 'soundtrack']","['good', 'soundtrack']","[('good', 'JJ'), ('soundtrack', 'NN')]"
62,99114,great performances,"['great', 'performances']","['great', 'perform']","['great', 'performance']","[('great', 'JJ'), ('performances', 'NNS')]"
62,99114,humour,['humour'],['humour'],['humour'],"[('humour', 'NN')]"
62,99114,leonardo dicaprio,"['leonardo', 'dicaprio']","['leonardo', 'dicaprio']","['leonardo', 'dicaprio']","[('leonardo', 'NN'), ('dicaprio', 'NN')]"
62,99114,quentin tarantino,"['quentin', 'tarantino']","['quentin', 'tarantino']","['quentin', 'tarantino']","[('quentin', 'NN'), ('tarantino', 'NN')]"
62,99114,samuel l jackson,"['samuel', 'l', 'jackson']","['samuel', 'l', 'jackson']","['samuel', 'l', 'jackson']","[('samuel', 'NN'), ('l', 'NN'), ('jackson', 'NN')]"
62,99114,soundtrack,['soundtrack'],['soundtrack'],['soundtrack'],"[('soundtrack', 'NN')]"
62,99114,western,['western'],['western'],['western'],"[('western', 'JJ')]"
62,103042,amy adams,"['amy', 'adams']","['ami', 'adam']","['amy', 'adam']","[('amy', 'JJ'), ('adams', 'NNS')]"
62,103042,superhero,['superhero'],['superhero'],['superhero'],"[('superhero', 'NN')]"
62,104863,daniel radcliffe,"['daniel', 'radcliffe']","['daniel', 'radcliff']","['daniel', 'radcliffe']","[('daniel', 'NN'), ('radcliffe', 'NN')]"
62,104863,zoe kazan,"['zoe', 'kazan']","['zoe', 'kazan']","['zoe', 'kazan']","[('zoe', 'NN'), ('kazan', 'NN')]"
62,107348,comedy,['comedy'],['comedi'],['comedy'],"[('comedy', 'NN')]"
62,107348,steve carell,"['steve', 'carell']","['steve', 'carel']","['steve', 'carell']","[('steve', 'NN'), ('carell', 'NN')]"
62,107348,stupid but funny,"['stupid', 'but', 'funny']","['stupid', 'funni']","['stupid', 'but', 'funny']","[('stupid', 'JJ'), ('but', 'CC'), ('funny', 'JJ')]"
62,107348,will ferrell,"['will', 'ferrell']",['ferrel'],"['will', 'ferrell']","[('will', 'MD'), ('ferrell', 'VB')]"
62,108190,antiintellectual,['antiintellectual'],['antiintellectu'],['antiintellectual'],"[('antiintellectual', 'JJ')]"
62,108190,bad writing,"['bad', 'writing']","['bad', 'write']","['bad', 'writing']","[('bad', 'JJ'), ('writing', 'NN')]"
62,108190,dystopia,['dystopia'],['dystopia'],['dystopia'],"[('dystopia', 'NN')]"
62,108190,new society,"['new', 'society']","['new', 'societi']","['new', 'society']","[('new', 'JJ'), ('society', 'NN')]"
62,108190,plot holes,"['plot', 'holes']","['plot', 'hole']","['plot', 'hole']","[('plot', 'NN'), ('holes', 'NNS')]"
62,108190,predictable,['predictable'],['predict'],['predictable'],"[('predictable', 'JJ')]"
62,108190,scifi,['scifi'],['scifi'],['scifi'],"[('scifi', 'NN')]"
62,108190,unintelligent,['unintelligent'],['unintellig'],['unintelligent'],"[('unintelligent', 'NN')]"
62,111743,charlize theron,"['charlize', 'theron']","['charliz', 'theron']","['charlize', 'theron']","[('charlize', 'VB'), ('theron', 'NN')]"
62,111743,liam neeson,"['liam', 'neeson']","['liam', 'neeson']","['liam', 'neeson']","[('liam', 'NN'), ('neeson', 'NN')]"
62,111743,seth macfarlane,"['seth', 'macfarlane']","['seth', 'macfarlan']","['seth', 'macfarlane']","[('seth', 'NNS'), ('macfarlane', 'NN')]"
62,111743,witty,['witty'],['witti'],['witty'],"[('witty', 'NN')]"
62,114180,action,['action'],['action'],['action'],"[('action', 'NN')]"
62,114180,dystopia,['dystopia'],['dystopia'],['dystopia'],"[('dystopia', 'NN')]"
62,114180,plot holes,"['plot', 'holes']","['plot', 'hole']","['plot', 'hole']","[('plot', 'NN'), ('holes', 'NNS')]"
62,114180,postapocalyptic,['postapocalyptic'],['postapocalypt'],['postapocalyptic'],"[('postapocalyptic', 'JJ')]"
62,114180,survival,['survival'],['surviv'],['survival'],"[('survival', 'NN')]"
62,114180,thriller,['thriller'],['thriller'],['thriller'],"[('thriller', 'NN')]"
62,114180,unexplained,['unexplained'],['unexplain'],['unexplained'],"[('unexplained', 'JJ')]"
62,114180,weak plot,"['weak', 'plot']","['weak', 'plot']","['weak', 'plot']","[('weak', 'JJ'), ('plot', 'NN')]"
62,115149,dark hero,"['dark', 'hero']","['dark', 'hero']","['dark', 'hero']","[('dark', 'NN'), ('hero', 'NN')]"
62,115149,gunfu,['gunfu'],['gunfu'],['gunfu'],"[('gunfu', 'NN')]"
62,115149,keanu reeves,"['keanu', 'reeves']","['keanu', 'reev']","['keanu', 'reef']","[('keanu', 'NN'), ('reeves', 'NNS')]"
62,115149,revenge,['revenge'],['reveng'],['revenge'],"[('revenge', 'NN')]"
62,115149,secret society,"['secret', 'society']","['secret', 'societi']","['secret', 'society']","[('secret', 'JJ'), ('society', 'NN')]"
62,115149,stylish,['stylish'],['stylish'],['stylish'],"[('stylish', 'NN')]"
62,116897,black comedy,"['black', 'comedy']","['black', 'comedi']","['black', 'comedy']","[('black', 'JJ'), ('comedy', 'NN')]"
62,116897,dark comedy,"['dark', 'comedy']","['dark', 'comedi']","['dark', 'comedy']","[('dark', 'JJ'), ('comedy', 'NN')]"
62,116897,dark humor,"['dark', 'humor']","['dark', 'humor']","['dark', 'humor']","[('dark', 'JJ'), ('humor', 'NN')]"
62,116897,ironic,['ironic'],['iron'],['ironic'],"[('ironic', 'NN')]"
62,116897,multiple short stories,"['multiple', 'short', 'stories']","['multipl', 'short', 'stori']","['multiple', 'short', 'story']","[('multiple', 'JJ'), ('short', 'JJ'), ('stories', 'NNS')]"
62,116897,short stories,"['short', 'stories']","['short', 'stori']","['short', 'story']","[('short', 'JJ'), ('stories', 'NNS')]"
62,119141,bromance,['bromance'],['bromanc'],['bromance'],"[('bromance', 'NN')]"
62,119141,comedy,['comedy'],['comedi'],['comedy'],"[('comedy', 'NN')]"
62,119141,funny,['funny'],['funni'],['funny'],"[('funny', 'NN')]"
62,119141,james franco,"['james', 'franco']","['jame', 'franco']","['james', 'franco']","[('james', 'NNS'), ('franco', 'VBP')]"
62,119141,seth rogen,"['seth', 'rogen']","['seth', 'rogen']","['seth', 'rogen']","[('seth', 'NNS'), ('rogen', 'NN')]"
62,122912,comic book,"['comic', 'book']","['comic', 'book']","['comic', 'book']","[('comic', 'JJ'), ('book', 'NN')]"
62,122912,dr strange,"['dr', 'strange']","['dr', 'strang']","['dr', 'strange']","[('dr', 'NN'), ('strange', 'NN')]"
62,122912,great villain,"['great', 'villain']","['great', 'villain']","['great', 'villain']","[('great', 'JJ'), ('villain', 'NN')]"
62,122912,guardians of the galaxy,"['guardians', 'of', 'the', 'galaxy']","['guardian', 'galaxi']","['guardian', 'of', 'the', 'galaxy']","[('guardians', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('galaxy', 'NN')]"
62,122912,marvel,['marvel'],['marvel'],['marvel'],"[('marvel', 'NN')]"
62,122912,mcu,['mcu'],['mcu'],['mcu'],"[('mcu', 'NN')]"
62,122912,robert downey jr,"['robert', 'downey', 'jr']","['robert', 'downey', 'jr']","['robert', 'downey', 'jr']","[('robert', 'NN'), ('downey', 'NN'), ('jr', 'NN')]"
62,122912,thanos,['thanos'],['thano'],['thanos'],"[('thanos', 'NNS')]"
62,122912,thor,['thor'],['thor'],['thor'],"[('thor', 'NN')]"
62,122912,visually stunning,"['visually', 'stunning']","['visual', 'stun']","['visually', 'stunning']","[('visually', 'RB'), ('stunning', 'VBG')]"
62,128360,characters,['characters'],['charact'],['character'],"[('characters', 'NNS')]"
62,128360,dialogue,['dialogue'],['dialogu'],['dialogue'],"[('dialogue', 'NN')]"
62,128360,humor,['humor'],['humor'],['humor'],"[('humor', 'NN')]"
62,128360,kurt russell,"['kurt', 'russell']","['kurt', 'russel']","['kurt', 'russell']","[('kurt', 'NN'), ('russell', 'NN')]"
62,128360,quentin tarantino,"['quentin', 'tarantino']","['quentin', 'tarantino']","['quentin', 'tarantino']","[('quentin', 'NN'), ('tarantino', 'NN')]"
62,128360,samuel l jackson,"['samuel', 'l', 'jackson']","['samuel', 'l', 'jackson']","['samuel', 'l', 'jackson']","[('samuel', 'NN'), ('l', 'NN'), ('jackson', 'NN')]"
62,128360,tension building,"['tension', 'building']","['tension', 'build']","['tension', 'building']","[('tension', 'NN'), ('building', 'NN')]"
62,128360,violent,['violent'],['violent'],['violent'],"[('violent', 'NN')]"
62,128360,western,['western'],['western'],['western'],"[('western', 'JJ')]"
62,135133,dystopia,['dystopia'],['dystopia'],['dystopia'],"[('dystopia', 'NN')]"
62,135133,jennifer lawrence,"['jennifer', 'lawrence']","['jennif', 'lawrenc']","['jennifer', 'lawrence']","[('jennifer', 'NN'), ('lawrence', 'NN')]"
62,135133,love story,"['love', 'story']","['love', 'stori']","['love', 'story']","[('love', 'VB'), ('story', 'NN')]"
62,135133,nonsense,['nonsense'],['nonsens'],['nonsense'],"[('nonsense', 'NN')]"
62,135133,politics,['politics'],['polit'],['politics'],"[('politics', 'NNS')]"
62,135133,rebellion,['rebellion'],['rebellion'],['rebellion'],"[('rebellion', 'NN')]"
62,135133,revolution,['revolution'],['revolut'],['revolution'],"[('revolution', 'NN')]"
62,135518,ben kingsley,"['ben', 'kingsley']","['ben', 'kingsley']","['ben', 'kingsley']","[('ben', 'NN'), ('kingsley', 'NN')]"
62,135518,ethics,['ethics'],['ethic'],['ethic'],"[('ethics', 'NNS')]"
62,135518,immortality,['immortality'],['immort'],['immortality'],"[('immortality', 'NN')]"
62,135518,ryan reynolds,"['ryan', 'reynolds']","['ryan', 'reynold']","['ryan', 'reynolds']","[('ryan', 'NN'), ('reynolds', 'NNS')]"
62,135536,bad story,"['bad', 'story']","['bad', 'stori']","['bad', 'story']","[('bad', 'JJ'), ('story', 'NN')]"
62,135536,bad writing,"['bad', 'writing']","['bad', 'write']","['bad', 'writing']","[('bad', 'JJ'), ('writing', 'NN')]"
62,135536,batman,['batman'],['batman'],['batman'],"[('batman', 'NN')]"
62,135536,ben affleck,"['ben', 'affleck']","['ben', 'affleck']","['ben', 'affleck']","[('ben', 'NN'), ('affleck', 'NN')]"
62,135536,comic book,"['comic', 'book']","['comic', 'book']","['comic', 'book']","[('comic', 'JJ'), ('book', 'NN')]"
62,135536,dc comics,"['dc', 'comics']","['dc', 'comic']","['dc', 'comic']","[('dc', 'NN'), ('comics', 'NNS')]"
62,135536,good soundtrack,"['good', 'soundtrack']","['good', 'soundtrack']","['good', 'soundtrack']","[('good', 'JJ'), ('soundtrack', 'NN')]"
62,135536,harley quinn,"['harley', 'quinn']","['harley', 'quinn']","['harley', 'quinn']","[('harley', 'NN'), ('quinn', 'NN')]"
62,135536,harley quinns ass,"['harley', 'quinns', 'ass']","['harley', 'quinn', 'ass']","['harley', 'quinns', 'as']","[('harley', 'NN'), ('quinns', 'NN'), ('ass', 'NN')]"
62,135536,horrible directing,"['horrible', 'directing']","['horribl', 'direct']","['horrible', 'directing']","[('horrible', 'JJ'), ('directing', 'NN')]"
62,135536,jared leto,"['jared', 'leto']","['jare', 'leto']","['jared', 'leto']","[('jared', 'JJ'), ('leto', 'NN')]"
62,135536,joker,['joker'],['joker'],['joker'],"[('joker', 'NN')]"
62,135536,lack of plot,"['lack', 'of', 'plot']","['lack', 'plot']","['lack', 'of', 'plot']","[('lack', 'NN'), ('of', 'IN'), ('plot', 'NN')]"
62,135536,margot robbie,"['margot', 'robbie']","['margot', 'robbi']","['margot', 'robbie']","[('margot', 'NN'), ('robbie', 'NN')]"
62,135536,poor story,"['poor', 'story']","['poor', 'stori']","['poor', 'story']","[('poor', 'JJ'), ('story', 'NN')]"
62,135536,poorly paced,"['poorly', 'paced']","['poorli', 'pace']","['poorly', 'paced']","[('poorly', 'RB'), ('paced', 'VBN')]"
62,135536,superhero,['superhero'],['superhero'],['superhero'],"[('superhero', 'NN')]"
62,135536,visually appealing,"['visually', 'appealing']","['visual', 'appeal']","['visually', 'appealing']","[('visually', 'RB'), ('appealing', 'VBG')]"
62,135536,will smith,"['will', 'smith']",['smith'],"['will', 'smith']","[('will', 'MD'), ('smith', 'VB')]"
62,136864,action,['action'],['action'],['action'],"[('action', 'NN')]"
62,136864,batman,['batman'],['batman'],['batman'],"[('batman', 'NN')]"
62,136864,ben affleck,"['ben', 'affleck']","['ben', 'affleck']","['ben', 'affleck']","[('ben', 'NN'), ('affleck', 'NN')]"
62,136864,dark,['dark'],['dark'],['dark'],"[('dark', 'NN')]"
62,136864,dc comics,"['dc', 'comics']","['dc', 'comic']","['dc', 'comic']","[('dc', 'NN'), ('comics', 'NNS')]"
62,136864,gal gadot,"['gal', 'gadot']","['gal', 'gadot']","['gal', 'gadot']","[('gal', 'JJ'), ('gadot', 'NN')]"
62,136864,superhero,['superhero'],['superhero'],['superhero'],"[('superhero', 'NN')]"
62,136864,superman,['superman'],['superman'],['superman'],"[('superman', 'NN')]"
62,136864,wonderwoman,['wonderwoman'],['wonderwoman'],['wonderwoman'],"[('wonderwoman', 'NN')]"
62,139385,leonardo dicarpio,"['leonardo', 'dicarpio']","['leonardo', 'dicarpio']","['leonardo', 'dicarpio']","[('leonardo', 'NN'), ('dicarpio', 'NN')]"
62,139385,survival,['survival'],['surviv'],['survival'],"[('survival', 'NN')]"
62,139385,tom hardy,"['tom', 'hardy']","['tom', 'hardi']","['tom', 'hardy']","[('tom', 'NN'), ('hardy', 'NN')]"
62,139385,visually appealing,"['visually', 'appealing']","['visual', 'appeal']","['visually', 'appealing']","[('visually', 'RB'), ('appealing', 'VBG')]"
62,158966,building a family,"['building', 'a', 'family']","['build', 'famili']","['building', 'a', 'family']","[('building', 'VBG'), ('a', 'DT'), ('family', 'NN')]"
62,158966,creative,['creative'],['creativ'],['creative'],"[('creative', 'JJ')]"
62,158966,freedom,['freedom'],['freedom'],['freedom'],"[('freedom', 'NN')]"
62,158966,good writing,"['good', 'writing']","['good', 'write']","['good', 'writing']","[('good', 'JJ'), ('writing', 'NN')]"
62,158966,individualism,['individualism'],['individu'],['individualism'],"[('individualism', 'NN')]"
62,158966,viggo mortensen,"['viggo', 'mortensen']","['viggo', 'mortensen']","['viggo', 'mortensen']","[('viggo', 'NN'), ('mortensen', 'NN')]"
62,168248,action,['action'],['action'],['action'],"[('action', 'NN')]"
62,168248,dark hero,"['dark', 'hero']","['dark', 'hero']","['dark', 'hero']","[('dark', 'NN'), ('hero', 'NN')]"
62,168248,gun tactics,"['gun', 'tactics']","['gun', 'tactic']","['gun', 'tactic']","[('gun', 'NN'), ('tactics', 'NNS')]"
62,168248,hitman,['hitman'],['hitman'],['hitman'],"[('hitman', 'NN')]"
62,168248,keanu reeves,"['keanu', 'reeves']","['keanu', 'reev']","['keanu', 'reef']","[('keanu', 'NN'), ('reeves', 'NNS')]"
62,168248,organized crime,"['organized', 'crime']","['organ', 'crime']","['organized', 'crime']","[('organized', 'VBN'), ('crime', 'NN')]"
62,168248,secret society,"['secret', 'society']","['secret', 'societi']","['secret', 'society']","[('secret', 'JJ'), ('society', 'NN')]"
62,174053,dystopia,['dystopia'],['dystopia'],['dystopia'],"[('dystopia', 'NN')]"
62,174053,future,['future'],['futur'],['future'],"[('future', 'NN')]"
62,174053,interesting,['interesting'],['interest'],['interesting'],"[('interesting', 'VBG')]"
62,174053,jon hamm,"['jon', 'hamm']","['jon', 'hamm']","['jon', 'hamm']","[('jon', 'NN'), ('hamm', 'NN')]"
62,174053,thought provoking,"['thought', 'provoking']","['thought', 'provok']","['thought', 'provoking']","[('thought', 'NN'), ('provoking', 'VBG')]"
62,179401,action,['action'],['action'],['action'],"[('action', 'NN')]"
62,179401,comedy,['comedy'],['comedi'],['comedy'],"[('comedy', 'NN')]"
62,179401,dwayne johnson,"['dwayne', 'johnson']","['dwayn', 'johnson']","['dwayne', 'johnson']","[('dwayne', 'NN'), ('johnson', 'NN')]"
62,179401,funny,['funny'],['funni'],['funny'],"[('funny', 'NN')]"
62,183611,comedy,['comedy'],['comedi'],['comedy'],"[('comedy', 'NN')]"
62,183611,funny,['funny'],['funni'],['funny'],"[('funny', 'NN')]"
62,183611,rachel mcadams,"['rachel', 'mcadams']","['rachel', 'mcadam']","['rachel', 'mcadams']","[('rachel', 'NN'), ('mcadams', 'NNS')]"
62,184471,adventure,['adventure'],['adventur'],['adventure'],"[('adventure', 'NN')]"
62,184471,alicia vikander,"['alicia', 'vikander']","['alicia', 'vikand']","['alicia', 'vikander']","[('alicia', 'NN'), ('vikander', 'NN')]"
62,184471,video game adaptation,"['video', 'game', 'adaptation']","['video', 'game', 'adapt']","['video', 'game', 'adaptation']","[('video', 'NN'), ('game', 'NN'), ('adaptation', 'NN')]"
62,187593,josh brolin,"['josh', 'brolin']","['josh', 'brolin']","['josh', 'brolin']","[('josh', 'NN'), ('brolin', 'NN')]"
62,187593,ryan reynolds,"['ryan', 'reynolds']","['ryan', 'reynold']","['ryan', 'reynolds']","[('ryan', 'NN'), ('reynolds', 'NNS')]"
62,187593,sarcasm,['sarcasm'],['sarcasm'],['sarcasm'],"[('sarcasm', 'NN')]"
62,187595,emilia clarke,"['emilia', 'clarke']","['emilia', 'clark']","['emilia', 'clarke']","[('emilia', 'NNS'), ('clarke', 'VBP')]"
62,187595,star wars,"['star', 'wars']","['star', 'war']","['star', 'war']","[('star', 'NN'), ('wars', 'NNS')]"
63,260,classic,['classic'],['classic'],['classic'],"[('classic', 'JJ')]"
63,260,space action,"['space', 'action']","['space', 'action']","['space', 'action']","[('space', 'NN'), ('action', 'NN')]"
76,260,action,['action'],['action'],['action'],"[('action', 'NN')]"
76,260,scifi,['scifi'],['scifi'],['scifi'],"[('scifi', 'NN')]"
103,260,epic,['epic'],['epic'],['epic'],"[('epic', 'NN')]"
103,260,great soundtrack,"['great', 'soundtrack']","['great', 'soundtrack']","['great', 'soundtrack']","[('great', 'JJ'), ('soundtrack', 'NN')]"
103,296,good dialogue,"['good', 'dialogue']","['good', 'dialogu']","['good', 'dialogue']","[('good', 'JJ'), ('dialogue', 'NN')]"
103,296,great soundtrack,"['great', 'soundtrack']","['great', 'soundtrack']","['great', 'soundtrack']","[('great', 'JJ'), ('soundtrack', 'NN')]"
103,296,nonlinear,['nonlinear'],['nonlinear'],['nonlinear'],"[('nonlinear', 'JJ')]"
106,4896,everything you want is here,"['everything', 'you', 'want', 'is', 'here']","['everyth', 'want']","['everything', 'you', 'want', 'is', 'here']","[('everything', 'NN'), ('you', 'PRP'), ('want', 'VBP'), ('is', 'VBZ'), ('here', 'RB')]"
106,106489,adventure,['adventure'],['adventur'],['adventure'],"[('adventure', 'NN')]"
112,260,classic scifi,"['classic', 'scifi']","['classic', 'scifi']","['classic', 'scifi']","[('classic', 'JJ'), ('scifi', 'NN')]"
